"","HHID","datetime","PM25Cook","PM25Kitchen","CO_ppmCook","CO_ppmKitchen","CO_ppmLivingRoom","CO_ppmAmbient","RSSI_Kitchen","RSSI_LivingRoom","pm_compliant","sumstraditional_non_manufactured","sumslpg","sumstraditional_manufactured","sumscharcoal.jiko","walls_w_eaves_n","volume","door_win_m2","score","SES_quantile","Lighting","wday","primary_stove","pm25LivingRoom","pm25Ambient"
"1","KE001-KE07",2020-01-15 12:11:00,19.3762,18.9512428574461,0,NA,0,0,-63.75,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",40.9032956409454,6.685170499
"2","KE001-KE07",2020-01-15 12:16:00,23.15632,15.4134140887628,0.6,NA,0,0,-63.8,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",65.1139719871521,6.685170499
"3","KE001-KE07",2020-01-15 12:21:00,20.06576,16.5505178120397,0,NA,0,0,-68,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",30.7848860206604,6.685170499
"4","KE001-KE07",2020-01-15 12:26:00,22.23056,16.8832815880114,0,NA,0,0,-63.8,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",23.927216312027,6.685170499
"5","KE001-KE07",2020-01-15 12:31:00,23.88272,14.2763103654859,0,NA,0,0,-67.4,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",30.0137470081329,6.685170499
"6","KE001-KE07",2020-01-15 12:36:00,112.3328,14.2506707373456,0,NA,0,0,-71.4,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",23.3682777042389,6.685170499
"7","KE001-KE07",2020-01-15 12:41:00,505.54384,3280.3199638313,0,NA,0,0,-67.2,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",19.6554139545441,6.685170499
"8","KE001-KE07",2020-01-15 12:46:00,391.90976,2057.87280842488,1.7,NA,0,0,-69.6,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",12.602394931221,6.685170499
"9","KE001-KE07",2020-01-15 12:51:00,1809.50464,3129.1485784685,8.6,NA,0,0,-70.6,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.966574536705,6.685170499
"10","KE001-KE07",2020-01-15 12:56:00,543.0448,2353.71303862016,9.7,NA,0,0,-72.8,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.5155979482651,6.685170499
"11","KE001-KE07",2020-01-15 13:01:00,393.61408,860.831078318942,6.1,NA,0,0,-68.8,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.5652386102676,6.685170499
"12","KE001-KE07",2020-01-15 13:06:00,90.8032,1269.01740449941,0.4,NA,0,0,-64.8,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"13","KE001-KE07",2020-01-15 13:11:00,148.91616,688.057892705544,6.3,NA,0,0,-72.6,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"14","KE001-KE07",2020-01-15 13:16:00,216.97888,405.117014566642,9.6,NA,0,0,-74,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.5276941759109,6.685170499
"15","KE001-KE07",2020-01-15 13:21:00,402.91024,908.850379944257,12.5,NA,0,0,-75.8,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",12.7390719953537,6.685170499
"16","KE001-KE07",2020-01-15 13:26:00,144.83248,295.338327582063,10.5,NA,0,0,-75.8,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.3349164045334,6.685170499
"17","KE001-KE07",2020-01-15 13:31:00,288.72992,528.190813674218,16.7,NA,0,0,-74.6,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.6403707702637,6.685170499
"18","KE001-KE07",2020-01-15 13:36:00,90.65376,570.543757480523,6.4,NA,0,0,-72.8,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.7402109161377,6.685170499
"19","KE001-KE07",2020-01-15 13:41:00,4255.99408,189.405033428679,16.5,NA,0,0,-65.2,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"20","KE001-KE07",2020-01-15 13:46:00,240.38176,3270.55443600148,7,NA,0,0,-69.2,-80,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"21","KE001-KE07",2020-01-15 13:51:00,1464.05344,14.741683400979,7.9,NA,0,0,-67,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"22","KE001-KE07",2020-01-15 13:56:00,3481.55472,6236.5630231218,7.4,NA,0,0,-68.6,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"23","KE001-KE07",2020-01-15 14:01:00,446.66304,1151.19407741462,12.6,NA,0,0,-67,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.4251791391373,6.685170499
"24","KE001-KE07",2020-01-15 14:06:00,99.42896,518.66128070127,2.8,NA,0,0,-71,-63,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"25","KE001-KE07",2020-01-15 14:11:00,108.3472,343.748426765323,1.2,NA,0,0,-74,-76,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",11.4287780042648,6.685170499
"26","KE001-KE07",2020-01-15 14:16:00,254.07344,766.910639186614,2.7,NA,0,0,-72.2,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"27","KE001-KE07",2020-01-15 14:21:00,54.43312,166.560951840433,3,NA,0,0,-72.2,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"28","KE001-KE07",2020-01-15 14:26:00,20.22304,43.2949933692665,3.6,NA,0,0,-73,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"29","KE001-KE07",2020-01-15 14:31:00,28.41312,12.4346682582027,4.4,NA,0,0,-72.4,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.17422109375,6.685170499
"30","KE001-KE07",2020-01-15 14:36:00,40.70208,12.4306706817722,0,NA,0,0,-65.2,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",13.9594836277008,6.685170499
"31","KE001-KE07",2020-01-15 14:41:00,14.8184,13.9879334726389,0,NA,0,0,-65,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"32","KE001-KE07",2020-01-15 14:46:00,12.55456,8.94533542424616,0.7,NA,0,0,-64.6,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"33","KE001-KE07",2020-01-15 14:51:00,16.64592,10.4788884514562,0.4,NA,0,0,-63.6,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"34","KE001-KE07",2020-01-15 14:56:00,13.4536,8.16525663045008,0.3,NA,0,0,-64.75,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"35","KE001-KE07",2020-01-15 15:01:00,16.66928,9.3109068964404,0,NA,0,0,-69,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"36","KE001-KE07",2020-01-15 15:06:00,35.932,8.93017220330296,0,NA,0,0,-65.6,-69.6,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"37","KE001-KE07",2020-01-15 15:11:00,9.79152,8.54488854388255,0,NA,0,0,-62.6,-68.8,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"38","KE001-KE07",2020-01-15 15:16:00,10.22912,12.4341168683502,0,NA,0,0,-64,-66.6,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"39","KE001-KE07",2020-01-15 15:21:00,29.04336,10.8925686882793,0,NA,0,0,-64.8,-68.4,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"40","KE001-KE07",2020-01-15 15:26:00,10.70192,15.5567754504076,0,NA,0,0,-63.2,-66.2,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"41","KE001-KE07",2020-01-15 15:31:00,10.67712,8.52297079724648,0,NA,0,0,-63.2,-65.4,0.8,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"42","KE001-KE07",2020-01-15 15:36:00,10.22272,7.75006007153264,0,NA,0,0,-63.4,-63.8,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"43","KE001-KE07",2020-01-15 15:41:00,14.37504,8.54337222178824,0,NA,0,0,-63.6,-63.4,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"44","KE001-KE07",2020-01-15 15:46:00,13.91504,8.53372289936984,0,NA,0,0,-64.6,-63.6,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"45","KE001-KE07",2020-01-15 15:51:00,16.6776,6.97494378640888,0,NA,0,0,-64.25,-65,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"46","KE001-KE07",2020-01-15 15:56:00,12.9968,9.30690932000992,0,NA,0,0,-63.8,-63.8,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"47","KE001-KE07",2020-01-15 16:01:00,13.45504,8.91059786353992,0,NA,0,0,-61.75,-64,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"48","KE001-KE07",2020-01-15 16:06:00,12.53728,6.59227922878776,0,NA,0,0,-65.6,-64.2,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"49","KE001-KE07",2020-01-15 16:11:00,12.06944,7.3707038530264,0,NA,0,0,-63.4,-65,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"50","KE001-KE07",2020-01-15 16:16:00,15.75456,6.21512856969144,0,NA,0,0,-64.6,-65,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"51","KE001-KE07",2020-01-15 16:21:00,13.45968,6.6187459417068,0,NA,0,0,-63,-64.4,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"52","KE001-KE07",2020-01-15 16:26:00,14.37472,10.0985673007081,0,NA,0,0,-62.8,-64.4,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"53","KE001-KE07",2020-01-15 16:31:00,12.54496,10.8767162300205,0,NA,0,0,-62.2,-63.6,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"54","KE001-KE07",2020-01-15 16:36:00,18.0424,10.8793353318198,0,NA,0,0,-64.2,-65.6,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"55","KE001-KE07",2020-01-15 16:41:00,11.61712,12.4381144447807,0,NA,0,0,-63.4,-64.4,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"56","KE001-KE07",2020-01-15 16:46:00,13.92032,12.4335654784978,0,NA,0,0,-63.6,-64.2,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"57","KE001-KE07",2020-01-15 16:51:00,14.84064,12.0481439716142,0,NA,0,0,-65,-65.6,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"58","KE001-KE07",2020-01-15 16:56:00,13.4616,12.0482818190774,0,NA,0,0,-63.8,-64.2,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"59","KE001-KE07",2020-01-15 17:01:00,15.28704,12.4393550719488,0,NA,0,0,-62.4,-65.4,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"60","KE001-KE07",2020-01-15 17:06:00,13.46112,13.2146092045357,0,NA,0,0,-63,-65.4,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"61","KE001-KE07",2020-01-15 17:11:00,15.30016,11.271373516933,0,NA,0,0,-63,-63.8,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"62","KE001-KE07",2020-01-15 17:16:00,13.9184,12.436184580297,0,NA,0,0,-63.8,-64.8,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"63","KE001-KE07",2020-01-15 17:21:00,18.9512,11.6587248883002,0,NA,0,0,-62.8,-63.8,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"64","KE001-KE07",2020-01-15 17:26:00,16.6648,12.4341168683502,0,NA,0,0,-63.4,-63.4,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"65","KE001-KE07",2020-01-15 17:31:00,17.12048,10.8870547897545,0,NA,0,0,-65.4,-65.2,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.1198856414795,6.685170499
"66","KE001-KE07",2020-01-15 17:36:00,18.49136,11.6594141256158,0,NA,0,0,-64,-65.2,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.4157580205917,6.685170499
"67","KE001-KE07",2020-01-15 17:41:00,15.7544,12.811818917299,0,NA,0,0,-63.5,-65,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",12.9457983158112,6.685170499
"68","KE001-KE07",2020-01-15 17:46:00,21.23328,12.4261217154893,0,NA,0,0,-64.4,-64.8,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",13.2647604694366,6.685170499
"69","KE001-KE07",2020-01-15 17:51:00,20.7472,12.812921697004,0,NA,0,0,-62.6,-65,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",13.4097300205231,6.685170499
"70","KE001-KE07",2020-01-15 17:56:00,17.096,16.2699982245905,0,NA,0,0,-64,-63.6,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",12.8798660684585,6.685170499
"71","KE001-KE07",2020-01-15 18:01:00,19.35584,13.575631710447,0,NA,0,0,-60,-63.8,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",11.73545754776,6.685170499
"72","KE001-KE07",2020-01-15 18:06:00,22.9456,13.5677744050491,0,NA,0,0,-63.8,-64.6,0.2,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",11.9941441232681,6.685170499
"73","KE001-KE07",2020-01-15 18:11:00,25.63696,17.7229104858753,0,NA,0,0,-64.2,-64.8,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",14.8212859277725,6.685170499
"74","KE001-KE07",2020-01-15 18:16:00,24.2488,21.5150941963065,0,NA,0,0,-66.8,-67.2,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",14.0792221780777,6.685170499
"75","KE001-KE07",2020-01-15 18:21:00,28.63232,18.4515721759276,0,NA,0,0,-67.4,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",14.1859586307526,6.685170499
"76","KE001-KE07",2020-01-15 18:26:00,23.17632,15.0428801078962,0,NA,0,0,-61.2,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",12.0943057870865,6.685170499
"77","KE001-KE07",2020-01-15 18:31:00,29.42016,16.5286000654036,0,NA,0,0,-58,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",13.4742420373917,6.685170499
"78","KE001-KE07",2020-01-15 18:36:00,282.97776,374.232979691921,0.1,NA,0,0,-59.8,NA,0.2,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",12.9061836395264,6.685170499
"79","KE001-KE07",2020-01-15 18:41:00,79.31328,455.277087294211,0.2,NA,0,0,-60.4,NA,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",11.0922682041168,6.685170499
"80","KE001-KE07",2020-01-15 18:46:00,54.85216,191.931226037816,0.2,NA,0,0,-60.4,NA,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",13.4082450317383,6.685170499
"81","KE001-KE07",2020-01-15 18:51:00,36.5952,54.7419845542143,1.1,NA,0,0,-59.4,NA,0.8,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",12.4157868362427,6.685170499
"82","KE001-KE07",2020-01-15 18:56:00,61.55104,137.589136974113,1.6,NA,0,0,-59.2,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",19.4275064239502,6.685170499
"83","KE001-KE07",2020-01-15 19:01:00,65.74592,218.486574875642,0,NA,0,0,-74,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",18.9358373224258,6.685170499
"84","KE001-KE07",2020-01-15 19:06:00,83.7376,102.551482340661,0,NA,0,0,-75,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",14.5863731679916,6.685170499
"85","KE001-KE07",2020-01-15 19:11:00,51.75312,84.5848575399893,0,NA,0,0,-74.8,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",14.9816987146378,6.9076407382
"86","KE001-KE07",2020-01-15 19:16:00,146.48384,204.985518642743,11.6,NA,0,0,-70.6,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.2012603151321,8.9193124328
"87","KE001-KE07",2020-01-15 19:21:00,586.45488,1101.74819239347,40.7,NA,0,0,-72,NA,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.7068753507614,9.4216816498
"88","KE001-KE07",2020-01-15 19:26:00,714.38048,1709.03146928712,50.1,NA,0,0,-77.4,NA,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.5068288490295,11.1688280706
"89","KE001-KE07",2020-01-15 19:31:00,428.6904,1166.90386354908,39,NA,0,0,-74.4,NA,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.0454631761551,17.71986032
"90","KE001-KE07",2020-01-15 19:36:00,285.48816,772.524752817104,35.4,NA,0,0,-76.6,NA,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.3043676721573,22.659797836
"91","KE001-KE07",2020-01-15 19:41:00,256.55888,552.470714438324,43,NA,0,0,-78,NA,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.1006649730682,57.480498396
"92","KE001-KE07",2020-01-15 19:46:00,363.1152,520.709004765918,56,NA,0,0,-74.8,NA,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.1018789888382,28.7774408
"93","KE001-KE07",2020-01-15 19:51:00,467.24432,961.703302863876,59.6,NA,0,0,-74,NA,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.1103760873795,179.6822248
"94","KE001-KE07",2020-01-15 19:56:00,352.04592,868.579208525992,57.2,NA,0,0,-73.6,NA,0,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.5814678340912,38.196366214
"95","KE001-KE07",2020-01-15 20:01:00,259.07472,566.988257864269,52.1,NA,0,0,-71.8,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.3729094766617,12.769709174
"96","KE001-KE07",2020-01-15 20:06:00,118.70208,293.275302449009,37.1,NA,0,0,-72.6,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",10.1679929641724,15.897460538
"97","KE001-KE07",2020-01-15 20:11:00,111.24208,121.538591910809,9.9,NA,0,0,-69.6,NA,1,NA,NA,NA,NA,0,19.285,1.88,-2.13861538057067,1,"Solar-powered lantern or flashlight","Wed","Traditional solid fuel stove (non-manufactured)",46.726042505455,16.117123084
