mission_id,timestamp,value,sensor_type_id,channel
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:09:53Z,32.625,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:14:53Z,28.6875,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:19:53Z,26.75,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:24:53Z,24.875,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:29:53Z,23.8125,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:34:53Z,360.1875,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:39:53Z,409.0,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:44:53Z,461.375,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:49:53Z,459.75,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:54:53Z,426.5,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T09:59:53Z,422.9375,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:04:53Z,470.75,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:09:53Z,454.9375,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:14:53Z,442.1875,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:19:53Z,447.125,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:24:53Z,455.875,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:29:53Z,455.3125,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:34:53Z,440.875,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:39:53Z,383.375,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:44:53Z,423.4375,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:49:53Z,310.5,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:54:53Z,122.5625,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T10:59:53Z,69.625,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T11:04:53Z,47.8125,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T11:09:53Z,36.9375,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T11:14:53Z,31.3125,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T11:19:53Z,27.5625,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T11:24:53Z,26.5,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T11:29:53Z,25.375,1,0
5ddcebe1-0000-0000-0000-CC78AB77FE1E,2019-11-26T11:34:53Z,24.1875,1,0
