mission_id,timestamp,value,sensor_type_id,channel
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:07:31Z,48.4375,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:12:31Z,50.1875,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:17:31Z,51.8125,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:22:31Z,52.875,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:27:31Z,96.75,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:32:31Z,107.0,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:37:31Z,113.3125,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:42:31Z,113.375,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:47:31Z,120.5,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:52:31Z,117.8125,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T10:57:31Z,112.9375,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:02:31Z,110.5,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:07:31Z,110.375,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:12:31Z,109.625,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:17:31Z,123.375,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:22:31Z,136.5625,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:27:31Z,147.25,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:32:31Z,169.25,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:37:31Z,182.3125,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:42:31Z,172.375,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:47:31Z,150.875,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:52:31Z,145.4375,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T11:57:31Z,144.1875,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T12:02:31Z,137.0,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T12:07:31Z,131.3125,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T12:12:31Z,127.25,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T12:17:31Z,123.9375,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T12:22:31Z,120.375,1,0
5db6bde3-0000-0000-0000-CC78AB77FE6A,2019-10-28T12:27:31Z,118.0,1,0
