mission_id,timestamp,value,sensor_type_id,channel
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T16:44:35Z,561.0625,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T16:49:35Z,562.0,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T16:54:35Z,570.0,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T16:59:35Z,579.75,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:04:35Z,578.875,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:09:35Z,582.25,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:14:35Z,585.5625,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:19:35Z,592.5,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:24:35Z,597.875,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:29:35Z,600.0,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:34:35Z,600.8125,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:39:35Z,598.25,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:44:35Z,597.6875,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:49:35Z,600.5,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:54:35Z,601.125,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T17:59:35Z,602.875,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:04:35Z,604.875,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:09:35Z,603.125,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:14:35Z,603.9375,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:19:35Z,594.625,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:24:35Z,590.75,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:29:35Z,592.25,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:34:35Z,591.4375,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:39:35Z,446.9375,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:44:35Z,363.5625,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:49:35Z,317.0,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:54:35Z,254.625,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T18:59:35Z,241.1875,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:04:35Z,209.125,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:09:35Z,214.0625,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:14:35Z,202.8125,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:19:35Z,187.4375,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:24:35Z,173.0,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:29:35Z,158.6875,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:34:35Z,147.6875,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:39:35Z,135.3125,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:44:35Z,125.8125,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:49:35Z,119.4375,1,0
5d938273-0000-0000-0000-CC78AB78010A,2019-10-01T19:54:35Z,116.4375,1,0
