mission_id,timestamp,value,sensor_type_id,channel
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T12:10:00Z,3.4375,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T12:15:00Z,430.3125,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T12:20:00Z,553.5,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T12:25:00Z,654.125,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T12:30:00Z,433.6875,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T12:35:00Z,515.5625,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T12:40:00Z,698.5,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T12:45:00Z,632.3125,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T12:50:00Z,341.375,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T12:55:00Z,398.0625,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:00:00Z,358.75,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:05:00Z,327.8125,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:10:00Z,594.75,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:15:00Z,338.9375,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:20:00Z,224.5,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:25:00Z,187.125,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:30:00Z,153.9375,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:35:00Z,139.3125,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:40:00Z,131.0,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:45:00Z,236.9375,1,0
5d46cb18-0000-0000-0000-CC78AB77FAF5,2019-08-04T13:50:00Z,191.4375,1,0
