mission_id,timestamp,value,sensor_type_id,channel
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T21:55:05Z,120.75,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:00:05Z,275.625,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:05:05Z,319.8125,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:10:05Z,273.5,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:15:05Z,510.8125,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:20:05Z,478.375,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:25:05Z,391.4375,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:30:05Z,398.0,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:35:05Z,365.6875,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:40:05Z,335.25,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:45:05Z,303.0,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:50:05Z,271.0,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T22:55:05Z,228.25,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:00:05Z,204.9375,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:05:05Z,188.375,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:10:05Z,83.5625,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:15:05Z,37.75,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:20:05Z,31.625,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:25:05Z,29.125,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:30:05Z,29.125,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:35:05Z,30.9375,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:40:05Z,352.375,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:45:05Z,530.6875,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:50:05Z,427.75,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-03T23:55:05Z,551.0625,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:00:05Z,465.75,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:05:05Z,530.25,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:10:05Z,505.5625,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:15:05Z,417.5,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:20:05Z,497.0,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:25:05Z,646.1875,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:30:05Z,476.9375,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:35:05Z,596.125,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:40:05Z,455.1875,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:45:05Z,536.4375,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:50:05Z,499.875,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T00:55:05Z,478.1875,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:00:05Z,519.875,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:05:05Z,294.3125,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:10:05Z,278.375,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:15:05Z,229.0,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:20:05Z,211.4375,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:25:05Z,186.25,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:30:05Z,173.5,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:35:05Z,162.8125,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:40:05Z,155.5,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:45:05Z,150.75,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:50:05Z,147.75,1,0
5d4602b9-0000-0000-0000-CC78AB6E0346,2019-08-04T01:55:05Z,144.0,1,0
