"","fullname","basename","qa_date","datetime_start","sampleID","filterID","sampletype","fieldworkerID","HHID","loggerID","samplerate_minutes","sampling_duration","night_hrs_bl","max_1hr_avg","Daily_avg","Daily_sd","max_1hr_avg_flag","Daily_avg_flag","Daily_stdev_flag","elevated_night_flag","nonresponsive_flag","sample_duration_flag","bl_flag","flag_total","flags"
"13","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-09-19_KE152-KE005-K_CAA020","2019-09-19_KE152-KE005-K_CAA020",2019-12-05,2019-09-13 10:02:32,"KE152-KE005-K",NA,"K",5,152,"CAA020",0.000277777777777778,6.00069444444444,0,54.7083333333333,0.436530895626012,6.49811859925376,0,0,1,0,0,0,0,1,"Daily_stdev"
"14","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-09-24_KE126-KE004-1_LAS1402","2019-09-24_KE126-KE004-1_LAS1402",2019-12-05,2019-09-23 16:40:04,"KE126-KE004-1",NA,"1",4,126,"LAS1402",0.000277777777777778,0.94375,0,0.13,0.00772058823529412,0.136088892905632,0,0,0,0,0,0,0,0,""
"15","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-09-24_KE126-KE004-2_LAS1480","2019-09-24_KE126-KE004-2_LAS1480",2019-12-05,2019-09-23 16:36:20,"KE126-KE004-2",NA,"2",4,126,"LAS1480",0.000277777777777778,0.949305555555556,4.5,4.58333333333333,3.1359649122807,1.69904885959692,0,0,0,0,0,0,0,0,""
"16","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-09-24_KE157-KE006-2_LAS1416","2019-09-24_KE157-KE006-2_LAS1416",2019-12-05,2019-09-23 16:34:37,"KE157-KE006-2",NA,"2",6,157,"LAS1416",0.000277777777777778,1.0375,0,68.6666666666667,6.67792642140468,19.9521628633667,0,1,1,0,0,0,0,2,"Daily_avg, Daily_stdev"
"17","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-09-24_KE157-KE006-K_LAS1494","2019-09-24_KE157-KE006-K_LAS1494",2019-12-05,2019-09-23 16:37:39,"KE157-KE006-K",NA,"K",6,157,"LAS1494",0.000277777777777778,1.0375,0,20.6083333333333,1.63979933110368,6.40852019979164,0,0,1,0,0,0,0,1,"Daily_stdev"
"18","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-09-24_KE157-KE006-L_LAS1493","2019-09-24_KE157-KE006-L_LAS1493",2019-12-05,2019-09-23 16:32:13,"KE157-KE006-L",NA,"L",6,157,"LAS1493",0.000277777777777778,1.03611111111111,0,16.775,2.95914266577361,6.6262237831011,0,0,1,0,0,0,0,1,"Daily_stdev"
"19","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-09-27_KE085-KE005-L_LAS1416","2019-09-27_KE085-KE005-L_LAS1416",2019-12-05,2019-09-23 16:34:37,"KE085-KE005-L",NA,"L",5,85,"LAS1416",0.000277777777777778,1.0375,0,68.6666666666667,6.67792642140468,19.9521628633667,0,1,1,0,0,0,0,2,"Daily_avg, Daily_stdev"
"20","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-09-27_KE126-KE004-2_LAS1460","2019-09-27_KE126-KE004-2_LAS1460",2019-12-05,2019-09-23 16:31:37,"KE126-KE004-2",NA,"2",4,126,"LAS1460",0.000277777777777778,4.01666666666667,0,32.375,4.52273120138289,9.64415506817903,0,0,1,0,0,0,0,1,"Daily_stdev"
"21","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-09-27_KE126-KE004-K_LAS1402","2019-09-27_KE126-KE004-K_LAS1402",2019-12-05,2019-09-23 16:40:04,"KE126-KE004-K",NA,"K",4,126,"LAS1402",0.000277777777777778,0.94375,0,0.13,0.00772058823529412,0.136088892905632,0,0,0,0,0,0,0,0,""
"22","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-09-27_KE157-KE005-L_LAS1493","2019-09-27_KE157-KE005-L_LAS1493",2019-12-05,2019-09-23 16:34:02,"KE157-KE005-L",NA,"L",5,157,"LAS1493",0.000277777777777778,4.01041666666667,2,3.56666666666667,2.28808864265928,0.939661954377613,0,0,0,0,0,0,0,0,""
"23","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-02_KE238-KE004-1_LAS1460","2019-10-02_KE238-KE004-1_LAS1460",2019-12-05,2019-10-01 08:17:16,"KE238-KE004-1",NA,"1",4,238,"LAS1460",0.000277777777777778,1.34513888888889,0,34.1583333333333,1.18446852425181,6.80953742553088,0,0,1,0,0,0,0,1,"Daily_stdev"
"24","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-02_KE238-KE004-2_LAS1476","2019-10-02_KE238-KE004-2_LAS1476",2019-12-05,2019-10-01 08:17:56,"KE238-KE004-2",NA,"2",4,238,"LAS1476",0.000277777777777778,1.36805555555556,0,94.05,3.45814307458143,20.8038433193159,1,0,1,0,0,0,0,2,"max_1hr_avg, Daily_stdev"
"25","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-04_KE238-KE004-L_LAS1416","2019-10-04_KE238-KE004-L_LAS1416",2019-12-05,2019-10-01 08:16:32,"KE238-KE004-L",NA,"L",4,238,"LAS1416",0.000277777777777778,3.31805555555556,0,0.658333333333333,0.0788867964009207,1.07087275385603,0,0,0,0,0,0,0,0,""
"26","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-08_KE157-KE001-K_LAS1491","2019-10-08_KE157-KE001-K_LAS1491",2019-12-05,2019-10-08 08:11:06,"KE157-KE001-K",NA,"K",1,157,"LAS1491",0.000277777777777778,7.01388888888889,0,105.216666666667,10.1760716760717,27.8704128339901,1,1,1,0,0,0,0,3,"max_1hr_avg, Daily_avg, Daily_stdev"
"27","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-08_KE157-KE001-L_LAS1479","2019-10-08_KE157-KE001-L_LAS1479",2019-12-05,2019-10-08 08:44:29,"KE157-KE001-L",NA,"L",1,157,"LAS1479",0.000277777777777778,7.00069444444444,3,5.55833333333333,2.98422931957945,0.998411219875423,0,0,0,0,0,0,0,0,""
"28","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-08_KE157-KE013-1_LAS1424","2019-10-08_KE157-KE013-1_LAS1424",2019-12-05,2019-10-08 08:43:52,"KE157-KE013-1",NA,"1",13,157,"LAS1424",0.000277777777777778,0.335416666666667,NA,19.5,4.2551652892562,9.00111990809766,0,0,1,1,0,1,1,4,"Daily_stdev, elevated_night, sample_duration, bl"
"29","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-08_KE157-KE013-2_LAS1476","2019-10-08_KE157-KE013-2_LAS1476",2019-12-05,2019-10-08 08:08:38,"KE157-KE013-2",NA,"2",13,157,"LAS1476",0.000277777777777778,0.364583333333333,NA,60.0333333333333,10.2053231939163,25.5915843717667,0,1,1,1,0,1,1,5,"Daily_avg, Daily_stdev, elevated_night, sample_duration, bl"
"30","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-14_KE053-KE011-L_LAS1478","2019-10-14_KE053-KE011-L_LAS1478",2019-12-05,2019-10-14 08:18:33,"KE053-KE011-L",NA,"L",11,53,"LAS1478",0.000277777777777778,2.36319444444444,0,14.3416666666667,0.909077555816686,3.55400423157132,0,0,0,0,0,0,0,0,""
"31","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-14_KE229-KE004-L_LAS1408","2019-10-14_KE229-KE004-L_LAS1408",2019-12-05,2019-10-14 08:20:50,"KE229-KE004-L",NA,"L",4,229,"LAS1408",0.000277777777777778,2.00625,3,4.44166666666667,2.72110726643599,1.28907764266903,0,0,0,0,0,0,0,0,""
"32","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-15_KE026-KE005-L_LAS1425","2019-10-15_KE026-KE005-L_LAS1425",2019-12-05,2019-10-15 08:56:42,"KE026-KE005-L",NA,"L",5,26,"LAS1425",0.000277777777777778,1.33888888888889,0,4.30833333333333,0.221617418351477,2.46400524835659,0,0,0,0,0,0,0,0,""
"33","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-15_KE158-KE011-K_LAS1497","2019-10-15_KE158-KE011-K_LAS1497",2019-12-05,2019-10-15 08:54:14,"KE158-KE011-K",NA,"K",11,158,"LAS1497",0.000277777777777778,1.33611111111111,3,142.541666666667,8.06051948051948,38.4258891924307,1,1,1,1,0,0,0,4,"max_1hr_avg, Daily_avg, Daily_stdev, elevated_night"
"34","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-16_KE199-KE011-L_LAS1493","2019-10-16_KE199-KE011-L_LAS1493",2019-12-05,2019-10-16 08:38:01,"KE199-KE011-L",NA,"L",11,199,"LAS1493",0.000277777777777778,1.34652777777778,1,2.16666666666667,0.852835051546392,0.75310408262461,0,0,0,0,0,0,0,0,""
"35","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-17_KE015-KE005-K_LAS1477","2019-10-17_KE015-KE005-K_LAS1477",2019-12-05,2019-10-17 08:32:36,"KE015-KE005-K",NA,"K",5,15,"LAS1477",0.000277777777777778,1.32083333333333,4,126.2,34.5985286389911,46.4020274034494,1,1,1,0,0,0,0,3,"max_1hr_avg, Daily_avg, Daily_stdev"
"36","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-17_KE026-KE011-L_LAS1479","2019-10-17_KE026-KE011-L_LAS1479",2019-12-05,2019-10-17 08:33:31,"KE026-KE011-L",NA,"L",11,26,"LAS1479",0.000277777777777778,1.32152777777778,2.5,4.51666666666667,2.04017857142857,1.14655836288369,0,0,0,0,0,0,0,0,""
"37","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-18_KE026-KE011-K_LAS1496","2019-10-18_KE026-KE011-K_LAS1496",2019-12-05,2019-10-17 08:34:31,"KE026-KE011-K",NA,"K",11,26,"LAS1496",0.000277777777777778,1.325,0,14.65,3.81613410162389,5.86348734023833,0,0,1,0,0,0,0,1,"Daily_stdev"
"38","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-18-KE015-KE005-L_LAS1497","2019-10-18-KE015-KE005-L_LAS1497",2019-12-05,2019-10-17 08:40:30,"LAS1497",NA,NA,NA,1497,NA,0.000277777777777778,1.31805555555556,15,286.8,21.0850447604002,61.2410506795972,1,1,1,1,0,0,1,5,"max_1hr_avg, Daily_avg, Daily_stdev, elevated_night, bl"
"39","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-23_KE190-KE004-K_LAS1402","2019-10-23_KE190-KE004-K_LAS1402",2019-12-05,2019-10-23 08:51:52,"KE190-KE004-K",NA,"K",4,190,"LAS1402",0.000277777777777778,2.03472222222222,0.25,97.7166666666667,25.2587853974753,36.4827204938647,1,1,1,1,0,0,0,4,"max_1hr_avg, Daily_avg, Daily_stdev, elevated_night"
"40","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-23_KE190-KE004-L_LAS1416","2019-10-23_KE190-KE004-L_LAS1416",2019-12-05,2019-10-23 08:25:29,"KE190-KE004-L",NA,"L",4,190,"LAS1416",0.000277777777777778,2.05486111111111,0,3.675,0.286317567567568,1.2922934101905,0,0,0,0,0,0,0,0,""
"41","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-24_KE023-KE005-L_LAS1478","2019-10-24_KE023-KE005-L_LAS1478",2019-12-05,2019-10-24 08:52:50,"KE023-KE005-L",NA,"L",5,23,"LAS1478",0.000277777777777778,1.31805555555556,0,102.333333333333,6.00394944707741,20.8394841407218,1,0,1,0,0,0,0,2,"max_1hr_avg, Daily_stdev"
"42","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-24_KE028-KE011-L_LAS1497","2019-10-24_KE028-KE011-L_LAS1497",2019-12-05,2019-10-24 08:53:57,"KE028-KE011-L",NA,"L",11,28,"LAS1497",0.000277777777777778,1.34097222222222,0,0.741666666666667,0.0274327122153209,0.206755491771873,0,0,0,0,0,0,0,0,""
"43","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-25_KE023-KE005-L_LAS1478","2019-10-25_KE023-KE005-L_LAS1478",2019-12-05,2019-10-24 08:52:50,"KE023-KE005-L",NA,"L",5,23,"LAS1478",0.000277777777777778,1.31805555555556,0,102.333333333333,6.00394944707741,20.8394841407218,1,0,1,0,0,0,0,2,"max_1hr_avg, Daily_stdev"
"44","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-28_KE117-KE004-1_LAS1403","2019-10-28_KE117-KE004-1_LAS1403",2019-12-05,2019-10-28 11:09:19,"KE117-KE004-1",NA,"1",4,117,"LAS1403",0.000277777777777778,0.268055555555556,NA,4.89166666666667,1.07622739018088,2.85463957054011,0,0,0,1,0,1,1,3,"elevated_night, sample_duration, bl"
"45","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-28_KE117-KE004-2_LAS1460","2019-10-28_KE117-KE004-2_LAS1460",2019-12-05,2019-10-28 11:07:03,"KE117-KE004-2",NA,"2",4,117,"LAS1460",0.000277777777777778,0.271527777777778,NA,16.2416666666667,2.49744897959184,9.93830038022187,0,0,1,1,0,1,1,4,"Daily_stdev, elevated_night, sample_duration, bl"
"46","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-28_KE148-KE005-L_LAS1476","2019-10-28_KE148-KE005-L_LAS1476",2019-12-05,2019-10-28 11:03:16,"KE148-KE005-L",NA,"L",5,148,"LAS1476",0.000277777777777778,4.05416666666667,0,2.95833333333333,0.0458982702517554,0.535114883237071,0,0,0,0,0,0,0,0,""
"47","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/Lascar/HAPLAS/2019-10-29_KE148-KE003-1_LAS1460","2019-10-29_KE148-KE003-1_LAS1460",2019-12-05,2019-10-29 09:41:41,"KE148-KE003-1",NA,"1",3,148,"LAS1460",0.000277777777777778,0.342361111111111,NA,5.3,1.08603238866397,3.48063131746487,0,0,0,1,0,1,1,3,"elevated_night, sample_duration, bl"
