000000002f009627
2019-02-13T03:47:02GMT,0c:f3:ee:1d:45:13,-78
2019-02-13T03:47:02GMT,0c:f3:ee:16:70:dd,-90
2019-02-13T03:47:02GMT,0e:f3:ee:78:50:75,-69
2019-02-13T03:47:23GMT,0c:f3:ee:1d:45:13,-54
2019-02-13T03:47:23GMT,0c:f3:ee:16:70:dd,-65
2019-02-13T03:47:23GMT,0c:f3:ee:16:70:26,-43
2019-02-13T03:47:23GMT,0e:f3:ee:78:50:75,-57
2019-02-13T03:47:44GMT,0c:f3:ee:1d:45:13,-68
2019-02-13T03:47:44GMT,0c:f3:ee:16:70:dd,-80
2019-02-13T03:47:44GMT,0e:f3:ee:78:50:75,-57
2019-02-13T03:48:04GMT,0c:f3:ee:16:71:47,-70
2019-02-13T03:48:04GMT,0c:f3:ee:1d:45:13,-77
2019-02-13T03:48:04GMT,0c:f3:ee:16:70:dd,-88
2019-02-13T03:48:04GMT,0c:f3:ee:16:70:26,-80
2019-02-13T03:48:04GMT,0e:f3:ee:78:50:75,-77
2019-02-13T03:48:25GMT,0c:f3:ee:16:71:47,-68
2019-02-13T03:48:25GMT,0c:f3:ee:16:70:dd,-82
2019-02-13T03:48:25GMT,0e:f3:ee:78:50:75,-77
2019-02-13T03:48:46GMT,0c:f3:ee:16:71:47,-62
2019-02-13T03:48:46GMT,0c:f3:ee:1d:45:13,-70
2019-02-13T03:48:46GMT,0c:f3:ee:16:70:dd,-87
2019-02-13T03:48:46GMT,0c:f3:ee:16:70:26,-63
2019-02-13T03:48:46GMT,0e:f3:ee:78:50:75,-58
2019-02-13T03:49:06GMT,0c:f3:ee:16:71:47,-65
2019-02-13T03:49:06GMT,0c:f3:ee:1d:45:13,-75
2019-02-13T03:49:06GMT,0c:f3:ee:16:70:dd,-75
2019-02-13T03:49:06GMT,0e:f3:ee:78:50:75,-60
2019-02-13T03:49:27GMT,0c:f3:ee:16:71:47,-67
2019-02-13T03:49:27GMT,0c:f3:ee:1d:45:13,-72
2019-02-13T03:49:27GMT,0c:f3:ee:16:70:dd,-82
2019-02-13T03:49:27GMT,0c:f3:ee:16:70:26,-65
2019-02-13T03:49:27GMT,0e:f3:ee:78:50:75,-60
2019-02-13T03:49:47GMT,0c:f3:ee:16:71:47,-64
2019-02-13T03:49:47GMT,0c:f3:ee:1d:45:13,-78
2019-02-13T03:49:47GMT,0c:f3:ee:16:70:dd,-78
2019-02-13T03:49:47GMT,0e:f3:ee:78:50:75,-64
2019-02-13T03:50:08GMT,0c:f3:ee:16:71:47,-66
2019-02-13T03:50:08GMT,0c:f3:ee:1d:45:13,-76
2019-02-13T03:50:08GMT,0c:f3:ee:16:70:dd,-71
2019-02-13T03:50:08GMT,0e:f3:ee:78:50:75,-66
2019-02-13T03:50:08GMT,0c:f3:ee:16:70:26,-66
2019-02-13T03:50:29GMT,0c:f3:ee:16:71:47,-66
2019-02-13T03:50:29GMT,0c:f3:ee:1d:45:13,-70
2019-02-13T03:50:29GMT,0c:f3:ee:16:70:dd,-80
2019-02-13T03:50:29GMT,0e:f3:ee:78:50:75,-71
2019-02-13T03:50:49GMT,0c:f3:ee:16:71:47,-61
2019-02-13T03:50:49GMT,0c:f3:ee:1d:45:13,-61
2019-02-13T03:50:49GMT,0c:f3:ee:16:70:dd,-70
2019-02-13T03:50:49GMT,0e:f3:ee:78:50:75,-43
2019-02-13T03:50:49GMT,0c:f3:ee:16:70:26,-48
2019-02-13T03:51:10GMT,0c:f3:ee:16:70:dd,-75
2019-02-13T03:51:10GMT,0c:f3:ee:1d:45:13,-73
2019-02-13T03:51:10GMT,0c:f3:ee:16:71:47,-62
2019-02-13T03:51:10GMT,0e:f3:ee:78:50:75,-61
2019-02-13T03:51:30GMT,0c:f3:ee:16:71:47,-64
2019-02-13T03:51:30GMT,0c:f3:ee:1d:45:13,-75
2019-02-13T03:51:30GMT,0c:f3:ee:16:70:dd,-92
2019-02-13T03:51:30GMT,0e:f3:ee:78:50:75,-61
2019-02-13T03:51:30GMT,0c:f3:ee:16:70:26,-70
2019-02-13T03:51:51GMT,0c:f3:ee:16:70:dd,-85
2019-02-13T03:51:51GMT,0c:f3:ee:1d:45:13,-82
2019-02-13T03:51:51GMT,0c:f3:ee:16:71:47,-82
2019-02-13T03:51:51GMT,0e:f3:ee:78:50:75,-74
2019-02-13T03:52:12GMT,0c:f3:ee:16:71:47,-73
2019-02-13T03:52:12GMT,0e:f3:ee:78:50:75,-73
2019-02-13T03:52:12GMT,0c:f3:ee:16:70:26,-83
2019-02-13T03:52:32GMT,0c:f3:ee:1d:45:13,-82
2019-02-13T03:52:53GMT,0c:f3:ee:1d:45:13,-70
2019-02-13T03:52:53GMT,0c:f3:ee:16:70:dd,-91
2019-02-13T03:52:53GMT,0e:f3:ee:78:50:75,-74
2019-02-13T03:53:13GMT,0c:f3:ee:1d:45:13,-77
2019-02-13T03:53:13GMT,0c:f3:ee:16:70:dd,-87
2019-02-13T03:53:13GMT,0e:f3:ee:78:50:75,-77
2019-02-13T03:53:13GMT,0c:f3:ee:16:70:26,-69
2019-02-13T03:53:34GMT,0c:f3:ee:16:70:dd,-87
2019-02-13T03:53:34GMT,0e:f3:ee:78:50:75,-74
2019-02-13T03:53:55GMT,0c:f3:ee:16:70:dd,-86
2019-02-13T03:53:55GMT,0e:f3:ee:78:50:75,-77
2019-02-13T03:54:15GMT,0c:f3:ee:16:70:dd,-86
2019-02-13T03:54:15GMT,0e:f3:ee:78:50:75,-75
2019-02-13T03:54:36GMT,0c:f3:ee:16:70:dd,-77
2019-02-13T03:54:36GMT,0e:f3:ee:78:50:75,-67
2019-02-13T03:54:36GMT,0c:f3:ee:16:70:26,-69
2019-02-13T03:54:56GMT,0c:f3:ee:16:70:dd,-88
2019-02-13T03:54:56GMT,0e:f3:ee:78:50:76,-80
2019-02-13T03:55:17GMT,0e:f3:ee:78:50:76,-80
2019-02-13T03:55:17GMT,0c:f3:ee:16:70:dd,-77
2019-02-13T03:55:17GMT,0e:f3:ee:78:50:75,-67
2019-02-13T03:55:17GMT,0e:f3:ee:78:46:37,-89
2019-02-13T03:55:38GMT,0e:f3:ee:78:50:76,-76
2019-02-13T03:55:38GMT,0c:f3:ee:16:70:dd,-73
2019-02-13T03:55:38GMT,0e:f3:ee:78:50:75,-65
2019-02-13T03:55:38GMT,0e:f3:ee:78:46:37,-87
2019-02-13T03:55:58GMT,0e:f3:ee:78:50:75,-66
2019-02-13T03:55:58GMT,0c:f3:ee:16:70:dd,-75
2019-02-13T03:55:58GMT,0e:f3:ee:78:46:37,-83
2019-02-13T03:55:58GMT,0e:f3:ee:78:50:76,-81
2019-02-13T03:56:19GMT,0e:f3:ee:78:50:76,-61
2019-02-13T03:56:19GMT,0e:f3:ee:78:50:75,-65
2019-02-13T03:56:19GMT,0c:f3:ee:16:70:dd,-77
2019-02-13T03:56:19GMT,0e:f3:ee:78:46:37,-62
2019-02-13T03:56:19GMT,0c:f3:ee:16:70:26,-86
2019-02-13T03:56:39GMT,0e:f3:ee:78:50:75,-66
2019-02-13T03:56:39GMT,0c:f3:ee:16:70:dd,-75
2019-02-13T03:56:39GMT,0e:f3:ee:78:46:37,-65
2019-02-13T03:56:39GMT,0e:f3:ee:78:50:76,-63
2019-02-13T03:57:00GMT,0c:f3:ee:16:70:26,-82
2019-02-13T03:57:00GMT,0e:f3:ee:78:50:76,-60
2019-02-13T03:57:00GMT,0c:f3:ee:16:70:dd,-75
2019-02-13T03:57:00GMT,0e:f3:ee:78:50:75,-66
2019-02-13T03:57:00GMT,0e:f3:ee:78:46:37,-60
2019-02-13T03:57:21GMT,0e:f3:ee:78:50:76,-65
2019-02-13T03:57:21GMT,0c:f3:ee:16:70:dd,-76
2019-02-13T03:57:21GMT,0e:f3:ee:78:50:75,-66
2019-02-13T03:57:21GMT,0e:f3:ee:78:46:37,-59
2019-02-13T03:57:41GMT,0c:f3:ee:1d:45:13,-81
2019-02-13T03:57:41GMT,0c:f3:ee:16:70:26,-77
2019-02-13T03:57:41GMT,0e:f3:ee:78:50:76,-61
2019-02-13T03:57:41GMT,0c:f3:ee:16:70:36,-78
2019-02-13T03:57:41GMT,0c:f3:ee:16:70:dd,-76
2019-02-13T03:57:41GMT,0e:f3:ee:78:46:37,-61
2019-02-13T03:57:41GMT,0e:f3:ee:78:50:75,-66
2019-02-13T03:58:02GMT,0e:f3:ee:78:50:76,-61
2019-02-13T03:58:02GMT,0c:f3:ee:16:70:dd,-74
2019-02-13T03:58:02GMT,0e:f3:ee:78:46:37,-64
2019-02-13T03:58:02GMT,0e:f3:ee:78:50:75,-68
2019-02-13T03:58:23GMT,0c:f3:ee:1d:45:13,-64
2019-02-13T03:58:23GMT,0e:f3:ee:78:50:75,-69
2019-02-13T03:58:23GMT,0e:f3:ee:78:50:76,-49
2019-02-13T03:58:23GMT,0c:f3:ee:16:70:36,-50
2019-02-13T03:58:23GMT,0c:f3:ee:16:70:dd,-84
2019-02-13T03:58:23GMT,0e:f3:ee:78:46:37,-52
2019-02-13T03:58:23GMT,0c:f3:ee:16:70:26,-72
2019-02-13T03:58:43GMT,0c:f3:ee:1d:45:13,-50
2019-02-13T03:58:43GMT,0e:f3:ee:78:50:75,-64
2019-02-13T03:59:04GMT,0c:f3:ee:16:70:26,-57
2019-02-13T03:59:04GMT,0c:f3:ee:16:71:47,-75
2019-02-13T03:59:04GMT,0c:f3:ee:16:70:dd,-83
2019-02-13T03:59:04GMT,0e:f3:ee:78:46:37,-43
2019-02-13T03:59:04GMT,0e:f3:ee:78:50:76,-44
2019-02-13T03:59:25GMT,0c:f3:ee:16:70:36,-45
2019-02-13T03:59:25GMT,0c:f3:ee:16:71:47,-75
2019-02-13T03:59:25GMT,0e:f3:ee:78:46:37,-50
2019-02-13T03:59:25GMT,0c:f3:ee:1d:45:13,-48
2019-02-13T03:59:45GMT,0c:f3:ee:16:71:47,-66
2019-02-13T03:59:45GMT,0e:f3:ee:78:50:76,-59
2019-02-13T03:59:45GMT,0c:f3:ee:16:70:dd,-89
2019-02-13T03:59:45GMT,0e:f3:ee:78:46:37,-49
2019-02-13T03:59:45GMT,0e:f3:ee:78:50:75,-59
2019-02-13T04:00:06GMT,0c:f3:ee:1d:45:13,-62
2019-02-13T04:00:06GMT,0c:f3:ee:16:71:47,-89
2019-02-13T04:00:06GMT,0e:f3:ee:78:50:75,-68
2019-02-13T04:00:06GMT,0e:f3:ee:78:50:76,-51
2019-02-13T04:00:06GMT,0c:f3:ee:16:70:36,-61
2019-02-13T04:00:06GMT,0c:f3:ee:16:70:dd,-86
2019-02-13T04:00:06GMT,0e:f3:ee:78:46:37,-66
2019-02-13T04:00:06GMT,0c:f3:ee:16:70:26,-68
2019-02-13T04:00:26GMT,0c:f3:ee:1d:45:13,-51
2019-02-13T04:00:26GMT,0c:f3:ee:16:71:47,-66
2019-02-13T04:00:26GMT,0e:f3:ee:78:50:75,-60
2019-02-13T04:00:26GMT,0e:f3:ee:78:50:76,-45
2019-02-13T04:00:26GMT,0c:f3:ee:16:70:36,-42
2019-02-13T04:00:26GMT,0c:f3:ee:16:70:dd,-90
2019-02-13T04:00:26GMT,0e:f3:ee:78:46:37,-49
2019-02-13T04:00:47GMT,0e:f3:ee:78:50:76,-60
2019-02-13T04:00:47GMT,0c:f3:ee:16:71:47,-85
2019-02-13T04:00:47GMT,0c:f3:ee:16:70:26,-86
2019-02-13T04:00:47GMT,0e:f3:ee:78:50:75,-83
2019-02-13T04:01:08GMT,0c:f3:ee:16:70:36,-71
2019-02-13T04:01:08GMT,0c:f3:ee:16:71:47,-81
2019-02-13T04:01:08GMT,0c:f3:ee:1d:45:13,-69
2019-02-13T04:01:08GMT,0e:f3:ee:78:46:37,-63
2019-02-13T04:01:08GMT,0e:f3:ee:78:50:75,-84
2019-02-13T04:01:28GMT,0c:f3:ee:16:71:47,-78
2019-02-13T04:01:28GMT,0e:f3:ee:78:46:37,-64
2019-02-13T04:01:49GMT,0c:f3:ee:1d:45:13,-63
2019-02-13T04:01:49GMT,0c:f3:ee:16:71:47,-82
2019-02-13T04:01:49GMT,0e:f3:ee:78:50:75,-85
