00000000408be12e
2019-02-13T03:45:39GMT,0e:f3:ee:78:50:75,-78
2019-02-13T03:45:39GMT,0c:f3:ee:16:70:dd,-80
2019-02-13T03:46:00GMT,0e:f3:ee:78:50:75,-66
2019-02-13T03:46:00GMT,0c:f3:ee:1d:45:13,-71
2019-02-13T03:46:00GMT,0c:f3:ee:16:70:dd,-76
2019-02-13T03:46:20GMT,0e:f3:ee:78:50:75,-65
2019-02-13T03:46:20GMT,0c:f3:ee:1d:45:13,-68
2019-02-13T03:46:20GMT,0c:f3:ee:16:70:26,-68
2019-02-13T03:46:20GMT,0c:f3:ee:16:70:dd,-74
2019-02-13T03:46:41GMT,0e:f3:ee:78:50:75,-64
2019-02-13T03:46:41GMT,0c:f3:ee:1d:45:13,-70
2019-02-13T03:46:41GMT,0c:f3:ee:16:70:dd,-74
2019-02-13T03:46:41GMT,0c:f3:ee:16:71:47,-65
2019-02-13T03:47:02GMT,0c:f3:ee:1d:45:13,-70
2019-02-13T03:47:02GMT,0e:f3:ee:78:50:75,-65
2019-02-13T03:47:02GMT,0c:f3:ee:16:70:26,-67
2019-02-13T03:47:02GMT,0c:f3:ee:16:70:dd,-82
2019-02-13T03:47:02GMT,0c:f3:ee:16:71:47,-64
2019-02-13T03:47:22GMT,0c:f3:ee:1d:45:13,-63
2019-02-13T03:47:22GMT,0c:f3:ee:16:70:dd,-79
2019-02-13T03:47:22GMT,0c:f3:ee:16:71:47,-59
2019-02-13T03:47:43GMT,0e:f3:ee:78:50:75,-69
2019-02-13T03:47:43GMT,0c:f3:ee:1d:45:13,-71
2019-02-13T03:47:43GMT,0c:f3:ee:16:70:26,-67
2019-02-13T03:47:43GMT,0c:f3:ee:16:70:dd,-83
2019-02-13T03:47:43GMT,0c:f3:ee:16:71:47,-70
2019-02-13T03:48:04GMT,0e:f3:ee:78:50:75,-67
2019-02-13T03:48:04GMT,0c:f3:ee:16:70:dd,-74
2019-02-13T03:48:04GMT,0c:f3:ee:16:71:47,-60
2019-02-13T03:48:24GMT,0c:f3:ee:1d:45:13,-45
2019-02-13T03:48:24GMT,0e:f3:ee:78:50:75,-58
2019-02-13T03:48:24GMT,0c:f3:ee:16:70:dd,-54
2019-02-13T03:48:24GMT,0c:f3:ee:16:71:47,-51
2019-02-13T03:48:45GMT,0c:f3:ee:1d:45:13,-44
2019-02-13T03:48:45GMT,0e:f3:ee:78:50:75,-38
2019-02-13T03:48:45GMT,0c:f3:ee:16:70:dd,-53
2019-02-13T03:49:05GMT,0c:f3:ee:1d:45:13,-43
2019-02-13T03:49:05GMT,0e:f3:ee:78:50:75,-40
2019-02-13T03:49:05GMT,0c:f3:ee:16:70:26,-45
2019-02-13T03:49:05GMT,0c:f3:ee:16:70:dd,-60
2019-02-13T03:49:26GMT,0e:f3:ee:78:50:75,-39
2019-02-13T03:49:26GMT,0c:f3:ee:1d:45:13,-43
2019-02-13T03:49:26GMT,0c:f3:ee:16:70:dd,-52
2019-02-13T03:49:47GMT,0c:f3:ee:1d:45:13,-44
2019-02-13T03:49:47GMT,0e:f3:ee:78:50:75,-38
