00000000f7c5cfe0
2019-02-04T05:04:30GMT,0c:f3:ee:16:70:26,-42
2019-02-04T05:04:30GMT,0e:f3:ee:78:46:37,-41
2019-02-04T05:04:30GMT,0e:f3:ee:78:50:76,-43
2019-02-04T05:04:30GMT,0c:f3:ee:1d:44:90,-42
2019-02-04T05:04:30GMT,0c:f3:ee:16:70:dd,-42
2019-02-04T05:04:51GMT,0c:f3:ee:16:70:dd,-48
2019-02-04T05:04:51GMT,0e:f3:ee:78:46:37,-41
2019-02-04T05:04:51GMT,0e:f3:ee:78:50:76,-44
2019-02-04T05:04:51GMT,0c:f3:ee:1d:44:90,-35
2019-02-04T05:05:11GMT,0c:f3:ee:16:70:dd,-41
2019-02-04T05:05:11GMT,0c:f3:ee:16:70:26,-42
2019-02-04T05:05:11GMT,0e:f3:ee:78:50:76,-42
2019-02-04T05:05:11GMT,0c:f3:ee:1d:44:90,-36
2019-02-04T05:05:32GMT,0c:f3:ee:16:70:dd,-52
2019-02-04T05:05:32GMT,0e:f3:ee:78:46:37,-43
2019-02-04T05:05:32GMT,0e:f3:ee:78:50:76,-42
2019-02-04T05:05:32GMT,0c:f3:ee:1d:44:90,-36
2019-02-04T05:05:53GMT,0e:f3:ee:78:46:37,-43
2019-02-04T05:05:53GMT,0e:f3:ee:78:50:76,-42
2019-02-04T05:06:13GMT,0e:f3:ee:78:46:37,-42
2019-02-04T05:06:13GMT,0c:f3:ee:16:70:26,-41
2019-02-04T05:06:13GMT,0e:f3:ee:78:50:76,-40
2019-02-04T05:06:34GMT,0e:f3:ee:78:46:37,-42
2019-02-04T05:06:34GMT,0c:f3:ee:16:70:dd,-45
2019-02-04T05:06:34GMT,0e:f3:ee:78:50:76,-41
2019-02-04T05:06:54GMT,0c:f3:ee:16:70:dd,-44
2019-02-04T05:06:54GMT,0e:f3:ee:78:46:37,-42
2019-02-04T05:06:54GMT,0e:f3:ee:78:50:76,-42
